EventID,PID,Layer,r[cm],phi,z[cm],E[GeV],px[GeV],py[GeV],pz[GeV]
96,8,2,51.4,-1.2434482242,35.04,655.21,112.44,-331.59,238.13
96,8,1,51.4,1.8972540677999998,69.0,770.07,-112.44,331.59,469.48
97,1,2,3.1,2.7999944,4.8,918.09,-393.87,140.0,646.66
97,1,1,3.1,-0.3419348,5.84,1024.27,393.87,-140.0,790.18
97,2,2,5.05,2.7999999719999997,7.84,918.09,-393.87,140.0,646.66
97,2,1,5.05,-0.341584155,9.56,1024.27,393.87,-140.0,790.18
97,3,2,8.85,2.8000012319999996,13.68,918.09,-393.87,140.0,646.66
97,3,1,8.85,-0.34180805999999997,16.72,1024.27,393.87,-140.0,790.18
97,4,2,12.25,2.7999981800000002,18.96,918.09,-393.87,140.0,646.66
97,4,1,12.25,-0.341632431,23.16,1024.27,393.87,-140.0,790.18
97,5,2,29.9,2.800271712,46.28,918.09,-393.87,140.0,646.66
97,5,1,29.9,-0.34170456,56.56,1024.27,393.87,-140.0,790.18
97,6,2,37.1,2.8003718194,57.44,918.09,-393.87,140.0,646.66
97,6,1,37.1,-0.3417412218,70.16,1024.27,393.87,-140.0,790.18
97,7,2,44.3,2.8003553578,68.60000000000001,918.09,-393.87,140.0,646.66
97,7,1,44.3,-0.3418418276,83.84,1024.27,393.87,-140.0,790.18
97,8,2,51.4,2.8004374943999997,79.60000000000001,918.09,-393.87,140.0,646.66
97,8,1,51.4,-0.3419184951,97.24000000000001,1024.27,393.87,-140.0,790.18
98,1,1,3.1,-1.6032226,5.16,923.01,-13.03,-399.98,664.67
98,1,2,3.1,1.7177385,6.2,1005.16,-56.92,386.38,779.63
98,2,1,5.05,-1.602970281,8.4,923.01,-13.03,-399.98,664.67
98,2,2,5.05,1.7168316659999998,10.08,1005.16,-56.92,386.38,779.63
98,3,1,8.85,-1.6033905359999998,14.68,923.01,-13.03,-399.98,664.67
98,3,2,8.85,1.716949908,17.68,1005.16,-56.92,386.38,779.63
98,4,1,12.25,-1.603672427,20.36,923.01,-13.03,-399.98,664.67
98,4,2,12.25,1.717141741,24.48,1005.16,-56.92,386.38,779.63
98,5,1,29.9,-1.603680336,49.72,923.01,-13.03,-399.98,664.67
98,5,2,29.9,1.717392336,59.72,1005.16,-56.92,386.38,779.63
98,6,1,37.1,-1.6036818558000001,61.68,923.01,-13.03,-399.98,664.67
98,6,2,37.1,1.717412308,74.12,1005.16,-56.92,386.38,779.63
98,7,1,44.3,-1.6037554623999999,73.68,923.01,-13.03,-399.98,664.67
98,7,2,44.3,1.7174980731999998,88.56,1005.16,-56.92,386.38,779.63
98,8,1,51.4,-1.6038881313,85.48,923.01,-13.03,-399.98,664.67
98,8,2,51.4,1.7175963714,102.72,1005.16,-56.92,386.38,779.63
99,1,1,3.1,-1.7435449,-10.120000000000001,922.06,-38.88,-223.59,-740.74
99,1,2,3.1,1.3983843,-4.04,623.21,38.88,223.59,-294.77
99,2,1,5.05,-1.74257424,-16.48,922.06,-38.88,-223.59,-740.74
99,2,2,5.05,1.3990098869999998,-6.5600000000000005,623.21,38.88,223.59,-294.77
99,3,1,8.85,-1.7429386199999999,-28.92,922.06,-38.88,-223.59,-740.74
99,3,2,8.85,1.398870672,-11.52,623.21,38.88,223.59,-294.77
99,4,1,12.25,-1.743264173,-40.0,922.06,-38.88,-223.59,-740.74
99,4,2,12.25,1.398774601,-15.92,623.21,38.88,223.59,-294.77
99,5,1,29.9,-1.743318672,-97.76,922.06,-38.88,-223.59,-740.74
99,5,2,29.9,1.398998736,-39.0,623.21,38.88,223.59,-294.77
99,6,1,37.1,-1.7434392608000002,-121.32000000000001,922.06,-38.88,-223.59,-740.74
99,6,2,37.1,1.3991320014000002,-48.4,623.21,38.88,223.59,-294.77
99,7,1,44.3,-1.7435161197999998,-144.92000000000002,922.06,-38.88,-223.59,-740.74
99,7,2,44.3,1.3992183113999999,-57.84,623.21,38.88,223.59,-294.77
99,8,1,51.4,-1.743658644,-168.20000000000002,922.06,-38.88,-223.59,-740.74
99,8,2,51.4,1.3992926766,-67.2,623.21,38.88,223.59,-294.77
100,1,1,3.1,2.5741884,8.92,1352.9,-348.34,221.68,1187.38
100,1,2,3.1,-0.4774184,9.68,762.33,155.94,-80.57,548.02
100,2,1,5.05,2.5752474989999996,14.52,1352.9,-348.34,221.68,1187.38
100,2,2,5.05,-0.47722771799999997,15.76,762.33,155.94,-80.57,548.02
100,3,1,8.85,2.574577404,25.48,1352.9,-348.34,221.68,1187.38
100,3,2,8.85,-0.47683636799999995,27.68,762.33,155.94,-80.57,548.02
100,4,1,12.25,2.574692204,35.24,1352.9,-348.34,221.68,1187.38
100,4,2,12.25,-0.476734384,38.32,762.33,155.94,-80.57,548.02
100,5,1,29.9,2.574553392,86.0,1352.9,-348.34,221.68,1187.38
100,5,2,29.9,-0.476112144,93.84,762.33,155.94,-80.57,548.02
100,6,1,37.1,2.5745605106,106.76,1352.9,-348.34,221.68,1187.38
100,6,2,37.1,-0.47599997480000006,116.56,762.33,155.94,-80.57,548.02
100,7,1,44.3,2.5744818736,127.48,1352.9,-348.34,221.68,1187.38
100,7,2,44.3,-0.4757695306,139.36,762.33,155.94,-80.57,548.02
100,8,1,51.4,2.5744101201,147.92000000000002,1352.9,-348.34,221.68,1187.38
100,8,2,51.4,-0.475603401,161.92000000000002,762.33,155.94,-80.57,548.02
101,1,1,3.1,-2.2983825,2.88,692.79,-233.91,-262.44,326.15
101,1,2,3.1,0.8435467,5.24,851.31,233.91,262.44,592.57
101,2,1,5.05,-2.2990098779999997,4.68,692.79,-233.91,-262.44,326.15
101,2,2,5.05,0.8425742489999999,8.52,851.31,233.91,262.44,592.57
101,3,1,8.85,-2.298871068,8.2,692.79,-233.91,-262.44,326.15
101,3,2,8.85,0.842938224,14.92,851.31,233.91,262.44,592.57
101,4,1,12.25,-2.2987740160000003,11.36,692.79,-233.91,-262.44,326.15
101,4,2,12.25,0.842856595,20.68,851.31,233.91,262.44,592.57
101,5,1,29.9,-2.299029216,27.8,692.79,-233.91,-262.44,326.15
101,5,2,29.9,0.843060768,50.44,851.31,233.91,262.44,592.57
101,6,1,37.1,-2.2990780454,34.480000000000004,692.79,-233.91,-262.44,326.15
101,6,2,37.1,0.84312664,62.6,851.31,233.91,262.44,592.57
101,7,1,44.3,-2.2991817757999997,41.2,692.79,-233.91,-262.44,326.15
101,7,2,44.3,0.8431689083999999,74.76,851.31,233.91,262.44,592.57
101,8,1,51.4,-2.2992348561,47.800000000000004,692.79,-233.91,-262.44,326.15
101,8,2,51.4,0.8432534292,86.76,851.31,233.91,262.44,592.57
102,1,2,3.1,1.1064494,-5.36,859.84,156.28,312.57,-605.97
102,1,1,3.1,-2.0338669,2.68,681.38,-156.28,-312.57,303.57
102,2,2,5.05,1.106930682,-8.76,859.84,156.28,312.57,-605.97
102,2,1,5.05,-2.034653445,4.4,681.38,-156.28,-312.57,303.57
102,3,2,8.85,1.10734512,-15.36,859.84,156.28,312.57,-605.97
102,3,1,8.85,-2.034464172,7.68,681.38,-156.28,-312.57,303.57
102,4,2,12.25,1.107346219,-21.240000000000002,859.84,156.28,312.57,-605.97
102,4,1,12.25,-2.034692555,10.64,681.38,-156.28,-312.57,303.57
102,5,2,29.9,1.107441168,-51.88,859.84,156.28,312.57,-605.97
102,5,1,29.9,-2.034648816,25.96,681.38,-156.28,-312.57,303.57
102,6,2,37.1,1.1075201570000002,-64.32000000000001,859.84,156.28,312.57,-605.97
102,6,1,37.1,-2.0347761726,32.2,681.38,-156.28,-312.57,303.57
102,7,2,44.3,1.1075705913999998,-76.84,859.84,156.28,312.57,-605.97
102,7,1,44.3,-2.0347800927999997,38.480000000000004,681.38,-156.28,-312.57,303.57
102,8,2,51.4,1.1075804376,-89.16,859.84,156.28,312.57,-605.97
102,8,1,51.4,-2.0348416998,44.64,681.38,-156.28,-312.57,303.57
103,1,1,3.1,-0.4709668,-12.84,625.75,78.64,-40.0,-365.76
103,1,2,3.1,-2.6645108,3.08,520.66,-91.35,-47.25,102.53
103,2,1,5.05,-0.47128712399999995,-20.92,625.75,78.64,-40.0,-365.76
103,2,2,5.05,-2.66336631,5.04,520.66,-91.35,-47.25,102.53
103,3,1,8.85,-0.47175162,-36.72,625.75,78.64,-40.0,-365.76
103,3,2,8.85,-2.663278008,8.8,520.66,-91.35,-47.25,102.53
103,4,1,12.25,-0.472244591,-50.800000000000004,625.75,78.64,-40.0,-365.76
103,4,2,12.25,-2.663263575,12.16,520.66,-91.35,-47.25,102.53
103,5,1,29.9,-0.474633888,-124.12,625.75,78.64,-40.0,-365.76
103,5,2,29.9,-2.66142936,29.560000000000002,520.66,-91.35,-47.25,102.53
103,6,1,37.1,-0.47563339800000004,-154.04,625.75,78.64,-40.0,-365.76
103,6,2,37.1,-2.6607977028,36.6,520.66,-91.35,-47.25,102.53
103,7,1,44.3,-0.476613774,-184.0,625.75,78.64,-40.0,-365.76
103,7,2,44.3,-2.6600574546,43.6,520.66,-91.35,-47.25,102.53
103,8,1,51.4,-0.477587838,-213.56,625.75,78.64,-40.0,-365.76
103,8,2,51.4,-2.6594101716,50.480000000000004,520.66,-91.35,-47.25,102.53
104,1,2,3.1,-1.4645132,-3.36,511.26,7.64,-72.09,-78.29
104,1,1,3.1,1.9983831,18.44,752.35,-38.65,84.95,554.37
104,2,2,5.05,-1.46534652,-5.44,511.26,7.64,-72.09,-78.29
104,2,1,5.05,1.9980197819999999,30.0,752.35,-38.65,84.95,554.37
104,3,2,8.85,-1.4649723959999998,-9.52,511.26,7.64,-72.09,-78.29
104,3,1,8.85,1.9977409919999998,52.6,752.35,-38.65,84.95,554.37
104,4,2,12.25,-1.4653051700000002,-13.120000000000001,511.26,7.64,-72.09,-78.29
104,4,1,12.25,1.997549722,72.8,752.35,-38.65,84.95,554.37
104,5,2,29.9,-1.46517912,-31.720000000000002,511.26,7.64,-72.09,-78.29
104,5,1,29.9,1.99735128,177.84,752.35,-38.65,84.95,554.37
104,6,2,37.1,-1.4652074696000001,-39.2,511.26,7.64,-72.09,-78.29
104,6,1,37.1,1.9972936948000002,220.76,752.35,-38.65,84.95,554.37
104,7,2,44.3,-1.4651460459999999,-46.6,511.26,7.64,-72.09,-78.29
104,7,1,44.3,1.9971728867999998,263.68,752.35,-38.65,84.95,554.37
104,8,2,51.4,-1.465175985,-53.800000000000004,511.26,7.64,-72.09,-78.29
104,8,1,51.4,1.9970712489,306.04,752.35,-38.65,84.95,554.37
105,1,2,3.1,0.1387094,-9.0,1114.46,321.38,44.74,-941.66
105,1,1,3.1,-2.7919299,-2.84,560.15,-174.87,-63.73,-170.67
105,2,2,5.05,0.13861385999999998,-14.68,1114.46,321.38,44.74,-941.66
105,2,1,5.05,-2.79207918,-4.64,560.15,-174.87,-63.73,-170.67
105,3,2,8.85,0.13841814,-25.68,1114.46,321.38,44.74,-941.66
105,3,1,8.85,-2.7920916239999998,-8.120000000000001,560.15,-174.87,-63.73,-170.67
105,4,2,12.25,0.138367257,-35.56,1114.46,321.38,44.74,-941.66
105,4,1,12.25,-2.7922430830000002,-11.28,560.15,-174.87,-63.73,-170.67
105,5,2,29.9,0.138501216,-86.8,1114.46,321.38,44.74,-941.66
105,5,1,29.9,-2.792311872,-27.6,560.15,-174.87,-63.73,-170.67
105,6,2,37.1,0.1385660304,-107.72,1114.46,321.38,44.74,-941.66
105,6,1,37.1,-2.7923071298,-34.28,560.15,-174.87,-63.73,-170.67
105,7,2,44.3,0.1386094164,-128.64000000000001,1114.46,321.38,44.74,-941.66
105,7,1,44.3,-2.7923734201999997,-41.0,560.15,-174.87,-63.73,-170.67
105,8,2,51.4,0.1387121463,-149.28,1114.46,321.38,44.74,-941.66
105,8,1,51.4,-2.7923674506,-47.64,560.15,-174.87,-63.73,-170.67
106,1,1,3.1,1.7403191,-2.96,1069.33,-115.52,673.48,-653.11
106,1,2,3.1,-1.4016101,0.32,849.46,115.52,-673.48,68.27
106,2,1,5.05,1.740594042,-4.84,1069.33,-115.52,673.48,-653.11
106,2,2,5.05,-1.4009900849999999,0.52,849.46,115.52,-673.48,68.27
106,3,1,8.85,1.740678732,-8.44,1069.33,-115.52,673.48,-653.11
106,3,2,8.85,-1.40113056,0.88,849.46,115.52,-673.48,68.27
106,4,1,12.25,1.7408151950000001,-11.72,1069.33,-115.52,673.48,-653.11
106,4,2,12.25,-1.4008154160000001,1.24,849.46,115.52,-673.48,68.27
106,5,1,29.9,1.740589584,-28.560000000000002,1069.33,-115.52,673.48,-653.11
106,5,2,29.9,-1.400818128,3.0,849.46,115.52,-673.48,68.27
106,6,1,37.1,1.7405066464,-35.480000000000004,1069.33,-115.52,673.48,-653.11
106,6,2,37.1,-1.4007815970000002,3.72,849.46,115.52,-673.48,68.27
106,7,1,44.3,1.7404461437999998,-42.36,1069.33,-115.52,673.48,-653.11
106,7,2,44.3,-1.4007532993999998,4.44,849.46,115.52,-673.48,68.27
106,8,1,51.4,1.7404173968999999,-49.120000000000005,1069.33,-115.52,673.48,-653.11
106,8,2,51.4,-1.4006817825,5.12,849.46,115.52,-673.48,68.27
107,1,2,3.1,-0.709676,-0.32,612.33,266.66,-229.41,-34.74
107,1,1,3.1,2.4306403,3.72,742.43,-266.66,229.41,421.27
107,2,2,5.05,-0.710891082,-0.48,612.33,266.66,-229.41,-34.74
107,2,1,5.05,2.430693045,6.04,742.43,-266.66,229.41,421.27
107,3,2,8.85,-0.710169804,-0.88,612.33,266.66,-229.41,-34.74
107,3,1,8.85,2.431074516,10.6,742.43,-266.66,229.41,421.27
107,4,2,12.25,-0.71020362,-1.2,612.33,266.66,-229.41,-34.74
107,4,1,12.25,2.431018828,14.68,742.43,-266.66,229.41,421.27
107,5,2,29.9,-0.7102451519999999,-2.92,612.33,266.66,-229.41,-34.74
107,5,1,29.9,2.430935136,35.800000000000004,742.43,-266.66,229.41,421.27
107,6,2,37.1,-0.7101509058000001,-3.64,612.33,266.66,-229.41,-34.74
107,6,1,37.1,2.430862405,44.44,742.43,-266.66,229.41,421.27
107,7,2,44.3,-0.7100854487999999,-4.36,612.33,266.66,-229.41,-34.74
107,7,1,44.3,2.4307302473999997,53.08,742.43,-266.66,229.41,421.27
107,8,2,51.4,-0.7100315586,-5.04,612.33,266.66,-229.41,-34.74
107,8,1,51.4,2.4307368813,61.6,742.43,-266.66,229.41,421.27
108,1,2,3.1,1.483868,0.0,601.69,28.91,333.47,0.32
108,1,1,3.1,-1.6580612,4.08,745.93,-28.91,-333.47,440.88
108,2,2,5.05,1.484158401,0.0,601.69,28.91,333.47,0.32
108,2,1,5.05,-1.6574257259999998,6.640000000000001,745.93,-28.91,-333.47,440.88
108,3,2,8.85,1.4841814439999998,0.0,601.69,28.91,333.47,0.32
108,3,1,8.85,-1.657627848,11.68,745.93,-28.91,-333.47,440.88
108,4,2,12.25,1.484488831,0.0,601.69,28.91,333.47,0.32
108,4,1,12.25,-1.657549943,16.16,745.93,-28.91,-333.47,440.88
108,5,2,29.9,1.484623872,0.04,601.69,28.91,333.47,0.32
108,5,1,29.9,-1.657579824,39.4,745.93,-28.91,-333.47,440.88
108,6,2,37.1,1.48463604,0.08,601.69,28.91,333.47,0.32
108,6,1,37.1,-1.6575686454,48.88,745.93,-28.91,-333.47,440.88
108,7,2,44.3,1.484717143,0.08,601.69,28.91,333.47,0.32
108,7,1,44.3,-1.6577102905999999,58.4,745.93,-28.91,-333.47,440.88
108,8,2,51.4,1.4847557634,0.12,601.69,28.91,333.47,0.32
108,8,1,51.4,-1.6577325218999999,67.76,745.93,-28.91,-333.47,440.88
109,1,2,3.1,1.3725779,1.24,763.2,105.45,524.85,214.21
109,1,1,3.1,-1.7693513,4.08,1016.29,-105.45,-524.85,704.45
109,2,2,5.05,1.372277214,2.04,763.2,105.45,524.85,214.21
109,2,1,5.05,-1.7693069129999999,6.640000000000001,1016.29,-105.45,-524.85,704.45
109,3,2,8.85,1.372316988,3.56,763.2,105.45,524.85,214.21
109,3,1,8.85,-1.7689273319999999,11.64,1016.29,-105.45,-524.85,704.45
109,4,2,12.25,1.372652169,4.92,763.2,105.45,524.85,214.21
109,4,1,12.25,-1.768978442,16.12,1016.29,-105.45,-524.85,704.45
109,5,2,29.9,1.372731264,11.96,763.2,105.45,524.85,214.21
109,5,1,29.9,-1.769245008,39.36,1016.29,-105.45,-524.85,704.45
109,6,2,37.1,1.3727384718000002,14.84,763.2,105.45,524.85,214.21
109,6,1,37.1,-1.7692829252000002,48.84,1016.29,-105.45,-524.85,704.45
109,7,2,44.3,1.3727397683999998,17.76,763.2,105.45,524.85,214.21
109,7,1,44.3,-1.7693039181999999,58.32,1016.29,-105.45,-524.85,704.45
109,8,2,51.4,1.3728335165999999,20.6,763.2,105.45,524.85,214.21
109,8,1,51.4,-1.7693901771,67.64,1016.29,-105.45,-524.85,704.45
110,1,1,3.1,-1.8274157,-2.2,726.43,-109.13,-416.44,-303.93
110,1,2,3.1,1.3145135000000001,2.36,735.83,109.13,416.44,325.75
110,2,1,5.05,-1.8267326549999998,-3.56,726.43,-109.13,-416.44,-303.93
110,2,2,5.05,1.314851472,3.84,735.83,109.13,416.44,325.75
110,3,1,8.85,-1.827119448,-6.24,726.43,-109.13,-416.44,-303.93
110,3,2,8.85,1.3146898439999999,6.68,735.83,109.13,416.44,325.75
110,4,1,12.25,-1.827345751,-8.64,726.43,-109.13,-416.44,-303.93
110,4,2,12.25,1.314693023,9.28,735.83,109.13,416.44,325.75
110,5,1,29.9,-1.82735184,-21.12,726.43,-109.13,-416.44,-303.93
110,5,2,29.9,1.3147381439999999,22.64,735.83,109.13,416.44,325.75
110,6,1,37.1,-1.8273853480000002,-26.2,726.43,-109.13,-416.44,-303.93
110,6,2,37.1,1.3147276932,28.080000000000002,735.83,109.13,416.44,325.75
110,7,1,44.3,-1.8274032139999998,-31.28,726.43,-109.13,-416.44,-303.93
110,7,2,44.3,1.3147939713999999,33.52,735.83,109.13,416.44,325.75
110,8,1,51.4,-1.8274680333,-36.28,726.43,-109.13,-416.44,-303.93
110,8,2,51.4,1.3148879562,38.88,735.83,109.13,416.44,325.75
111,1,1,3.1,2.8612846,-14.200000000000001,1725.56,-337.58,97.34,-1613.73
111,1,2,3.1,-0.0838708,-9.64,1173.81,323.8,-27.1,-1011.07
111,2,1,5.05,2.8603960109999997,-23.16,1725.56,-337.58,97.34,-1613.73
111,2,2,5.05,-0.08316831599999999,-15.72,1173.81,323.8,-27.1,-1011.07
111,3,1,8.85,2.861018208,-40.64,1725.56,-337.58,97.34,-1613.73
111,3,2,8.85,-0.08361585599999999,-27.560000000000002,1173.81,323.8,-27.1,-1011.07
111,4,1,12.25,2.860814467,-56.28,1725.56,-337.58,97.34,-1613.73
111,4,2,12.25,-0.083265252,-38.160000000000004,1173.81,323.8,-27.1,-1011.07
111,5,1,29.9,2.860539072,-137.44,1725.56,-337.58,97.34,-1613.73
111,5,2,29.9,-0.083123472,-93.16,1173.81,323.8,-27.1,-1011.07
111,6,1,37.1,2.8603987704000002,-170.56,1725.56,-337.58,97.34,-1613.73
111,6,2,37.1,-0.0830296452,-115.64,1173.81,323.8,-27.1,-1011.07
111,7,1,44.3,2.8603733886,-203.68,1725.56,-337.58,97.34,-1613.73
111,7,2,44.3,-0.082889352,-138.16,1173.81,323.8,-27.1,-1011.07
111,8,1,51.4,2.860235196,-236.4,1725.56,-337.58,97.34,-1613.73
111,8,2,51.4,-0.08281717079999999,-160.32,1173.81,323.8,-27.1,-1011.07
112,1,1,3.1,1.3645134,-3.3200000000000003,811.94,89.76,428.52,-466.43
112,1,2,3.1,-1.7774158,2.6,758.39,-89.76,-428.52,365.33
112,2,1,5.05,1.364356422,-5.4,811.94,89.76,428.52,-466.43
112,2,2,5.05,-1.7772277049999998,4.2,758.39,-89.76,-428.52,365.33
112,3,1,8.85,1.3644073799999998,-9.44,811.94,89.76,428.52,-466.43
112,3,2,8.85,-1.777401912,7.4,758.39,-89.76,-428.52,365.33
112,4,1,12.25,1.364080746,-13.040000000000001,811.94,89.76,428.52,-466.43
112,4,2,12.25,-1.777141702,10.24,758.39,-89.76,-428.52,365.33
112,5,1,29.9,1.364089152,-31.84,811.94,89.76,428.52,-466.43
112,5,2,29.9,-1.777091136,24.96,758.39,-89.76,-428.52,365.33
112,6,1,37.1,1.3640322728,-39.52,811.94,89.76,428.52,-466.43
112,6,2,37.1,-1.7769810380000002,30.96,758.39,-89.76,-428.52,365.33
112,7,1,44.3,1.3639903368,-47.2,811.94,89.76,428.52,-466.43
112,7,2,44.3,-1.7769788582,36.96,758.39,-89.76,-428.52,365.33
112,8,1,51.4,1.363969698,-54.76,811.94,89.76,428.52,-466.43
112,8,2,51.4,-1.7769310376999998,42.88,758.39,-89.76,-428.52,365.33
113,1,1,3.1,-2.3645114,-22.12,744.79,-54.65,-53.68,-546.66
113,1,2,3.1,0.3403219,-0.12,514.97,116.15,41.03,-4.93
113,2,1,5.05,-2.365346511,-36.08,744.79,-54.65,-53.68,-546.66
113,2,2,5.05,0.33960395699999996,-0.2,514.97,116.15,41.03,-4.93
113,3,1,8.85,-2.3649727919999997,-63.24,744.79,-54.65,-53.68,-546.66
113,3,2,8.85,0.339548172,-0.36,514.97,116.15,41.03,-4.93
113,4,1,12.25,-2.364896422,-87.60000000000001,744.79,-54.65,-53.68,-546.66
113,4,2,12.25,0.339591616,-0.52,514.97,116.15,41.03,-4.93
113,5,1,29.9,-2.36407248,-214.44,744.79,-54.65,-53.68,-546.66
113,5,2,29.9,0.33977145599999997,-1.48,514.97,116.15,41.03,-4.93
113,6,1,37.1,-2.3637788506,-266.4,744.79,-54.65,-53.68,-546.66
113,6,2,37.1,0.3398166936,-1.92,514.97,116.15,41.03,-4.93
113,7,1,44.3,-2.3634977729999997,-318.48,744.79,-54.65,-53.68,-546.66
113,7,2,44.3,0.33984634319999996,-2.4,514.97,116.15,41.03,-4.93
113,8,1,51.4,-2.3631998754,-369.96,744.79,-54.65,-53.68,-546.66
113,8,2,51.4,0.3398679102,-2.88,514.97,116.15,41.03,-4.93
114,1,2,3.1,-0.9048369,15.4,1500.77,172.28,-219.66,1387.22
114,1,1,3.1,1.29032,19.64,1134.01,43.97,152.58,1005.36
114,2,2,5.05,-0.905940585,25.12,1500.77,172.28,-219.66,1387.22
114,2,1,5.05,1.2891088979999998,32.0,1134.01,43.97,152.58,1005.36
114,3,2,8.85,-0.9056501159999999,43.96,1500.77,172.28,-219.66,1387.22
114,3,1,8.85,1.289266104,56.120000000000005,1134.01,43.97,152.58,1005.36
114,4,2,12.25,-0.905305534,60.88,1500.77,172.28,-219.66,1387.22
114,4,1,12.25,1.288570591,77.72,1134.01,43.97,152.58,1005.36
114,5,2,29.9,-0.904806384,148.76,1500.77,172.28,-219.66,1387.22
114,5,1,29.9,1.286537568,190.32,1134.01,43.97,152.58,1005.36
114,6,2,37.1,-0.9046198982000001,184.68,1500.77,172.28,-219.66,1387.22
114,6,1,37.1,1.2856764818000002,236.44,1134.01,43.97,152.58,1005.36
114,7,2,44.3,-0.9043381801999999,220.6,1500.77,172.28,-219.66,1387.22
114,7,1,44.3,1.2847082066,282.68,1134.01,43.97,152.58,1005.36
114,8,2,51.4,-0.9041756450999999,256.0,1500.77,172.28,-219.66,1387.22
114,8,1,51.4,1.2838645911,328.40000000000003,1134.01,43.97,152.58,1005.36
115,1,1,3.1,1.9467703,-10.56,583.9,-31.15,79.02,-289.35
115,1,2,3.1,-1.1951589,5.96,532.96,31.15,-79.02,163.81
115,2,1,5.05,1.9465346339999998,-17.2,583.9,-31.15,79.02,-289.35
115,2,2,5.05,-1.195049493,9.72,532.96,31.15,-79.02,163.81
115,3,1,8.85,1.9457635679999998,-30.16,583.9,-31.15,79.02,-289.35
115,3,2,8.85,-1.1949157799999999,17.04,532.96,31.15,-79.02,163.81
115,4,1,12.25,1.945713021,-41.76,583.9,-31.15,79.02,-289.35
115,4,2,12.25,-1.1946931010000001,23.6,532.96,31.15,-79.02,163.81
115,5,1,29.9,1.9452711839999999,-102.0,583.9,-31.15,79.02,-289.35
115,5,2,29.9,-1.194203424,57.52,532.96,31.15,-79.02,163.81
115,6,1,37.1,1.9449648566000002,-126.60000000000001,583.9,-31.15,79.02,-289.35
115,6,2,37.1,-1.1939406376000001,71.32000000000001,532.96,31.15,-79.02,163.81
115,7,1,44.3,1.9446762971999998,-151.24,583.9,-31.15,79.02,-289.35
115,7,2,44.3,-1.1936834182,85.12,532.96,31.15,-79.02,163.81
115,8,1,51.4,1.9444175204999998,-175.56,583.9,-31.15,79.02,-289.35
115,8,2,51.4,-1.1934404118,98.68,532.96,31.15,-79.02,163.81
116,1,2,3.1,1.3564489,-12.32,1618.39,80.16,367.42,-1492.57
116,1,1,3.1,-1.9064478,-5.96,1034.81,-137.8,-395.73,-803.28
116,2,2,5.05,1.35643563,-20.080000000000002,1618.39,80.16,367.42,-1492.57
116,2,1,5.05,-1.9059405749999998,-9.68,1034.81,-137.8,-395.73,-803.28
116,3,2,8.85,1.3559328,-35.160000000000004,1618.39,80.16,367.42,-1492.57
116,3,1,8.85,-1.906215528,-16.96,1034.81,-137.8,-395.73,-803.28
116,4,2,12.25,1.355917486,-48.64,1618.39,80.16,367.42,-1492.57
116,4,1,12.25,-1.90612121,-23.48,1034.81,-137.8,-395.73,-803.28
116,5,2,29.9,1.356243024,-118.72,1618.39,80.16,367.42,-1492.57
116,5,1,29.9,-1.906154256,-57.36,1034.81,-137.8,-395.73,-803.28
116,6,2,37.1,1.35633416,-147.36,1618.39,80.16,367.42,-1492.57
116,6,1,37.1,-1.9061993600000002,-71.2,1034.81,-137.8,-395.73,-803.28
116,7,2,44.3,1.3563921462,-176.0,1618.39,80.16,367.42,-1492.57
116,7,1,44.3,-1.9062248478,-85.04,1034.81,-137.8,-395.73,-803.28
116,8,2,51.4,1.3564949853,-204.24,1618.39,80.16,367.42,-1492.57
116,8,1,51.4,-1.9063163301,-98.68,1034.81,-137.8,-395.73,-803.28
117,1,2,3.1,-2.3193502,-16.28,2912.25,-365.32,-393.18,-2818.36
117,1,1,3.1,0.8806434,-3.7600000000000002,968.35,334.83,405.5,-641.23
117,2,2,5.05,-2.3198019569999997,-26.560000000000002,2912.25,-365.32,-393.18,-2818.36
117,2,1,5.05,0.880198011,-6.16,968.35,334.83,405.5,-641.23
117,3,2,8.85,-2.3192100599999996,-46.480000000000004,2912.25,-365.32,-393.18,-2818.36
117,3,1,8.85,0.8807913479999999,-10.8,968.35,334.83,405.5,-641.23
117,4,2,12.25,-2.319590329,-64.32000000000001,2912.25,-365.32,-393.18,-2818.36
117,4,1,12.25,0.880407591,-14.96,968.35,334.83,405.5,-641.23
117,5,2,29.9,-2.319269952,-157.04,2912.25,-365.32,-393.18,-2818.36
117,5,1,29.9,0.880358304,-36.480000000000004,968.35,334.83,405.5,-641.23
117,6,2,37.1,-2.3192397694,-194.84,2912.25,-365.32,-393.18,-2818.36
117,6,1,37.1,0.8803341852000001,-45.28,968.35,334.83,405.5,-641.23
117,7,2,44.3,-2.3192133692,-232.68,2912.25,-365.32,-393.18,-2818.36
117,7,1,44.3,0.8803156179999999,-54.04,968.35,334.83,405.5,-641.23
117,8,2,51.4,-2.3192115219,-269.96,2912.25,-365.32,-393.18,-2818.36
117,8,1,51.4,0.8802962531999999,-62.72,968.35,334.83,405.5,-641.23
118,1,2,3.1,-1.2612878,6.6000000000000005,951.7,104.8,-327.78,733.02
118,1,1,3.1,1.8612866,10.44,1202.85,-89.23,298.07,1048.83
118,2,2,5.05,-1.2613861259999999,10.76,951.7,104.8,-327.78,733.02
118,2,1,5.05,1.86138612,17.04,1202.85,-89.23,298.07,1048.83
118,3,2,8.85,-1.261017504,18.88,951.7,104.8,-327.78,733.02
