EventID,PID,Layer,r[cm],phi,z[cm],E[GeV],px[GeV],py[GeV],pz[GeV]
179,4,1,12.25,-1.6685703440000001,-1.24,511.88,-15.49,-42.13,-100.01
179,5,1,29.9,-1.674068064,-4.4,511.88,-15.49,-42.13,-100.01
179,5,2,29.9,-1.669974432,-3.4,620.29,-26.22,-363.69,42.45
179,6,2,37.1,-1.6760807738,-6.08,620.29,-26.22,-363.69,42.45
179,6,1,37.1,-1.6692991030000002,-4.04,511.88,-15.49,-42.13,-100.01
179,7,1,44.3,-1.676590643,-7.44,511.88,-15.49,-42.13,-100.01
179,7,2,44.3,-1.6710646861999998,-5.48,620.29,-26.22,-363.69,42.45
179,8,2,51.4,-1.6740710531999998,-7.6000000000000005,620.29,-26.22,-363.69,42.45
179,8,1,51.4,-1.6730788346999999,-7.2,511.88,-15.49,-42.13,-100.01
184,1,2,3.1,0.30322520000000003,0.72,696.5,453.69,135.99,103.86
184,1,1,3.1,2.7467687,1.08,649.65,-366.11,143.82,131.61
184,2,2,5.05,0.31188118499999995,1.2,696.5,453.69,135.99,103.86
184,2,1,5.05,2.728712844,1.84,649.65,-366.11,143.82,131.61
184,3,2,8.85,0.33559336799999995,2.2800000000000002,696.5,453.69,135.99,103.86
184,3,1,8.85,2.6683627559999996,3.64,649.65,-366.11,143.82,131.61
184,4,2,12.25,0.37306098200000004,3.48,696.5,453.69,135.99,103.86
184,4,1,12.25,1.6628560620000001,10.4,649.65,-366.11,143.82,131.61
184,5,2,29.9,1.24002936,23.76,696.5,453.69,135.99,103.86
184,5,1,29.9,1.389674352,24.84,649.65,-366.11,143.82,131.61
184,6,2,37.1,1.030539029,26.52,696.5,453.69,135.99,103.86
184,6,1,37.1,1.5445713468000002,31.48,649.65,-366.11,143.82,131.61
184,7,1,44.3,1.259457654,35.480000000000004,649.65,-366.11,143.82,131.61
184,7,2,44.3,1.3176336992,36.160000000000004,696.5,453.69,135.99,103.86
184,8,1,51.4,1.0993780979999999,38.32,649.65,-366.11,143.82,131.61
184,8,2,51.4,1.4668958304,43.28,696.5,453.69,135.99,103.86
186,1,1,3.1,-0.661289,76.0,501.46,17.11,-7.3,33.46
186,1,2,3.1,-0.7064502,87.96000000000001,974.44,8.52,-13.51,836.23
186,2,2,5.05,-0.658415835,122.76,974.44,8.52,-13.51,836.23
186,2,1,5.05,-0.7049504879999999,143.0,501.46,17.11,-7.3,33.46
186,3,1,8.85,-0.673446624,226.56,501.46,17.11,-7.3,33.46
186,3,2,8.85,-0.6915257279999999,240.4,974.44,8.52,-13.51,836.23
186,4,1,12.25,-0.673060787,312.96,501.46,17.11,-7.3,33.46
186,4,2,12.25,-0.690611796,331.96,974.44,8.52,-13.51,836.23
186,5,2,29.9,-0.68056632,783.6800000000001,974.44,8.52,-13.51,836.23
186,5,1,29.9,-0.683636544,792.16,501.46,17.11,-7.3,33.46
186,6,1,37.1,-0.6798166756,969.9200000000001,501.46,17.11,-7.3,33.46
186,6,2,37.1,-0.6843072414000001,985.36,974.44,8.52,-13.51,836.23
186,7,2,44.3,-0.6796926863999999,1157.3600000000001,974.44,8.52,-13.51,836.23
186,7,1,44.3,-0.6842976503999999,1176.8,501.46,17.11,-7.3,33.46
186,8,1,51.4,-0.6800004119999999,1344.2,501.46,17.11,-7.3,33.46
186,8,2,51.4,-0.6839031380999999,1363.64,974.44,8.52,-13.51,836.23
194,1,2,3.1,-2.0903184,-13.08,1003.7,-111.1,-168.0,-846.67
194,1,1,3.1,-0.3403219,1.92,659.2,338.45,-116.02,237.78
194,2,2,5.05,-2.025742554,-21.32,1003.7,-111.1,-168.0,-846.67
194,2,1,5.05,-0.348514848,3.0,659.2,338.45,-116.02,237.78
194,3,2,8.85,-1.762147668,-35.76,1003.7,-111.1,-168.0,-846.67
194,3,1,8.85,-0.368926716,4.44,659.2,338.45,-116.02,237.78
194,4,2,12.25,-1.389795015,-40.56,1003.7,-111.1,-168.0,-846.67
194,4,1,12.25,-0.397958925,4.68,659.2,338.45,-116.02,237.78
194,5,1,29.9,-1.121314032,-74.72,659.2,338.45,-116.02,237.78
194,5,2,29.9,-0.739241712,-31.32,1003.7,-111.1,-168.0,-846.67
194,6,1,37.1,-0.9920484650000001,-75.64,659.2,338.45,-116.02,237.78
194,6,2,37.1,-0.7118005014000001,-34.68,1003.7,-111.1,-168.0,-846.67
194,7,2,44.3,-0.9675796858,-86.28,1003.7,-111.1,-168.0,-846.67
194,7,1,44.3,-0.8760944009999999,-70.76,659.2,338.45,-116.02,237.78
194,8,2,51.4,-1.0260200768999999,-111.24000000000001,1003.7,-111.1,-168.0,-846.67
194,8,1,51.4,-0.8029693580999999,-67.16,659.2,338.45,-116.02,237.78
205,1,2,3.1,-2.5451562,-1.6,634.38,-282.84,-203.35,-176.31
205,1,1,3.1,1.3129006,0.28,623.63,102.34,356.14,40.07
205,2,2,5.05,-2.569306905,-2.68,634.38,-282.84,-203.35,-176.31
205,2,1,5.05,1.3306930559999999,0.4,623.63,102.34,356.14,40.07
205,3,2,8.85,-2.6785322519999997,-5.08,634.38,-282.84,-203.35,-176.31
205,3,1,8.85,1.4005655879999999,0.28,623.63,102.34,356.14,40.07
205,4,1,12.25,2.716732928,-8.040000000000001,623.63,102.34,356.14,40.07
205,4,2,12.25,2.235916914,-6.0,634.38,-282.84,-203.35,-176.31
205,5,2,29.9,2.64039264,-19.12,634.38,-282.84,-203.35,-176.31
205,5,1,29.9,2.159163456,-13.44,623.63,102.34,356.14,40.07
205,6,1,37.1,2.6619890774000003,-23.92,623.63,102.34,356.14,40.07
205,6,2,37.1,2.2488570238000003,-18.36,634.38,-282.84,-203.35,-176.31
205,7,2,44.3,2.5147708403999998,-26.72,634.38,-282.84,-203.35,-176.31
205,7,1,44.3,2.3900530653999996,-24.68,623.63,102.34,356.14,40.07
205,8,2,51.4,2.5491416223,-31.560000000000002,634.38,-282.84,-203.35,-176.31
205,8,1,51.4,2.2851453534,-26.28,623.63,102.34,356.14,40.07
229,1,2,3.1,-1.3403199000000001,50.2,513.79,-71.94,-81.25,46.97
229,1,1,3.1,-0.4129024,57.2,795.39,93.82,55.47,608.91
229,2,2,5.05,-0.9178217729999999,97.24000000000001,513.79,-71.94,-81.25,46.97
229,2,1,5.05,-0.8227722689999999,98.36,795.39,93.82,55.47,608.91
229,3,1,8.85,-0.931638828,169.96,795.39,93.82,55.47,608.91
229,3,2,8.85,-0.809604876,172.56,513.79,-71.94,-81.25,46.97
229,4,1,12.25,-0.988570786,232.36,795.39,93.82,55.47,608.91
229,4,2,12.25,-0.724897488,239.28,513.79,-71.94,-81.25,46.97
229,5,2,29.9,-0.917428416,575.6800000000001,513.79,-71.94,-81.25,46.97
229,5,1,29.9,-0.820659504,582.6,795.39,93.82,55.47,608.91
229,6,2,37.1,-0.9003126208000001,716.32,513.79,-71.94,-81.25,46.97
229,6,1,37.1,-0.8369864786000001,721.92,795.39,93.82,55.47,608.91
229,7,2,44.3,-0.8932095172,856.24,513.79,-71.94,-81.25,46.97
229,7,1,44.3,-0.8436294047999999,861.52,795.39,93.82,55.47,608.91
229,8,2,51.4,-0.8776503372,995.64,513.79,-71.94,-81.25,46.97
229,8,1,51.4,-0.8578721150999999,998.08,795.39,93.82,55.47,608.91
267,1,1,3.1,1.0677398,-4.44,613.41,83.47,169.25,-301.11
267,1,2,3.1,0.7306437,-0.44,513.37,77.32,38.12,78.24
267,2,1,5.05,1.0198019699999998,-6.36,613.41,83.47,169.25,-301.11
267,2,2,5.05,0.8287128629999999,-2.68,513.37,77.32,38.12,78.24
267,3,2,8.85,0.9395484359999999,-8.48,513.37,77.32,38.12,78.24
267,3,1,8.85,0.863277216,-5.88,613.41,83.47,169.25,-301.11
267,4,2,12.25,0.956325909,-12.52,513.37,77.32,38.12,78.24
267,4,1,12.25,0.8746933090000001,-8.68,613.41,83.47,169.25,-301.11
267,5,2,29.9,0.912425088,-25.52,513.37,77.32,38.12,78.24
267,5,1,29.9,0.910719408,-25.32,613.41,83.47,169.25,-301.11
267,6,1,37.1,0.9154339138,-32.12,613.41,83.47,169.25,-301.11
267,6,2,37.1,0.9092937524000001,-31.240000000000002,513.37,77.32,38.12,78.24
267,7,2,44.3,0.9170018311999999,-38.6,513.37,77.32,38.12,78.24
267,7,1,44.3,0.9084058984,-37.12,613.41,83.47,169.25,-301.11
267,8,1,51.4,0.9182651478,-45.08,613.41,83.47,169.25,-301.11
267,8,2,51.4,0.9074168922,-42.88,513.37,77.32,38.12,78.24
270,1,2,3.1,2.4580596,-18.8,1123.77,-146.89,107.19,-989.85
270,1,1,3.1,-0.0145161,-7.4,565.07,162.96,-16.61,-206.09
270,2,1,5.05,1.7257425569999998,-61.64,565.07,162.96,-16.61,-206.09
270,2,2,5.05,0.8425742489999999,-56.68,1123.77,-146.89,107.19,-989.85
270,3,2,8.85,1.580791656,-112.60000000000001,1123.77,-146.89,107.19,-989.85
270,3,1,8.85,1.049717976,-109.12,565.07,162.96,-16.61,-206.09
270,4,1,12.25,1.467754148,-158.6,565.07,162.96,-16.61,-206.09
270,4,2,12.25,1.21224411,-157.28,1123.77,-146.89,107.19,-989.85
270,5,2,29.9,1.297567632,-387.72,1123.77,-146.89,107.19,-989.85
270,5,1,29.9,1.5143027039999999,-384.92,565.07,162.96,-16.61,-206.09
270,6,2,37.1,1.2972236510000001,-481.08,1123.77,-146.89,107.19,-989.85
270,6,1,37.1,1.4735470918,-480.0,565.07,162.96,-16.61,-206.09
270,7,2,44.3,1.3115704966,-575.0,1123.77,-146.89,107.19,-989.85
270,7,1,44.3,1.4415072307999999,-574.6800000000001,565.07,162.96,-16.61,-206.09
270,8,2,51.4,1.3439930322,-668.12,1123.77,-146.89,107.19,-989.85
270,8,1,51.4,1.4121915171,-667.84,565.07,162.96,-16.61,-206.09
273,1,1,3.1,2.6161238,58.72,1334.18,-76.11,59.11,1233.19
273,1,2,3.1,2.6499947,63.2,1106.13,-21.49,-5.49,986.42
273,2,1,5.05,2.624752449,97.48,1334.18,-76.11,59.11,1233.19
273,2,2,5.05,2.651485122,103.36,1106.13,-21.49,-5.49,986.42
273,3,1,8.85,2.638984212,176.28,1334.18,-76.11,59.11,1233.19
273,3,2,8.85,2.640679128,176.92000000000002,1106.13,-21.49,-5.49,986.42
273,4,2,12.25,2.637549306,243.28,1106.13,-21.49,-5.49,986.42
273,4,1,12.25,2.6436717510000003,246.6,1334.18,-76.11,59.11,1233.19
273,5,2,29.9,2.63754984,593.72,1106.13,-21.49,-5.49,986.42
273,5,1,29.9,2.641643472,599.16,1334.18,-76.11,59.11,1233.19
273,6,2,37.1,2.6385281622,738.4,1106.13,-21.49,-5.49,986.42
273,6,1,37.1,2.63935296,739.76,1334.18,-76.11,59.11,1233.19
273,7,1,44.3,2.6376466298,879.88,1334.18,-76.11,59.11,1233.19
273,7,2,44.3,2.6404863576,885.36,1106.13,-21.49,-5.49,986.42
273,8,2,51.4,2.6385735831,1023.0,1106.13,-21.49,-5.49,986.42
273,8,1,51.4,2.6405580201,1027.48,1334.18,-76.11,59.11,1233.19
285,1,2,3.1,0.1854835,7.5200000000000005,611.36,4.11,-108.84,334.52
285,1,1,3.1,-0.516128,12.68,524.28,70.24,104.08,-95.43
285,2,2,5.05,-0.043564356,15.92,611.36,4.11,-108.84,334.52
285,2,1,5.05,-0.067326732,16.240000000000002,524.28,70.24,104.08,-95.43
285,3,2,8.85,0.11581926,23.56,611.36,4.11,-108.84,334.52
285,3,1,8.85,-0.276271308,32.92,524.28,70.24,104.08,-95.43
285,4,1,12.25,0.087755045,33.72,524.28,70.24,104.08,-95.43
285,4,2,12.25,-0.120816248,41.160000000000004,611.36,4.11,-108.84,334.52
285,5,2,29.9,-0.004662192,90.88,611.36,4.11,-108.84,334.52
285,5,1,29.9,-0.088354224,97.96000000000001,524.28,70.24,104.08,-95.43
285,6,1,37.1,-0.0131051206,113.68,524.28,70.24,104.08,-95.43
285,6,2,37.1,-0.0954932564,122.24000000000001,611.36,4.11,-108.84,334.52
285,7,2,44.3,-0.0236388152,137.12,611.36,4.11,-108.84,334.52
285,7,1,44.3,-0.0980857332,146.28,524.28,70.24,104.08,-95.43
285,8,1,51.4,-0.0353229786,160.8,524.28,70.24,104.08,-95.43
285,8,2,51.4,-0.0992879979,169.88,611.36,4.11,-108.84,334.52
321,1,2,3.1,-1.0661269,-0.68,559.47,101.94,-219.34,-67.13
321,1,1,3.1,1.0290302,2.4,553.77,64.62,181.57,139.69
321,2,2,5.05,-0.9247524659999999,-0.56,559.47,101.94,-219.34,-67.13
321,2,1,5.05,-0.084158415,2.6,553.77,64.62,181.57,139.69
321,3,1,8.85,-0.5542375319999999,1.6,553.77,64.62,181.57,139.69
321,3,2,8.85,0.09943507199999999,5.48,559.47,101.94,-219.34,-67.13
321,4,2,12.25,-0.33020386700000004,4.28,559.47,101.94,-219.34,-67.13
321,4,1,12.25,0.003265304,6.96,553.77,64.62,181.57,139.69
321,5,1,29.9,-0.304065888,11.0,553.77,64.62,181.57,139.69
321,5,2,29.9,-0.11882904,14.76,559.47,101.94,-219.34,-67.13
321,6,2,37.1,-0.309757396,13.52,559.47,101.94,-219.34,-67.13
321,6,1,37.1,-0.17430726840000002,16.96,553.77,64.62,181.57,139.69
321,7,2,44.3,-0.2284829638,18.64,559.47,101.94,-219.34,-67.13
321,7,1,44.3,-0.198397199,19.56,553.77,64.62,181.57,139.69
321,8,1,51.4,-0.261945684,20.44,553.77,64.62,181.57,139.69
321,8,2,51.4,-0.1606732491,23.96,559.47,101.94,-219.34,-67.13
328,1,1,3.1,2.3128986,-9.36,506.86,-78.3,-15.0,-23.56
328,1,2,3.1,2.5225756,-8.16,599.58,-9.49,94.8,-316.9
328,2,1,5.05,2.308910868,-15.280000000000001,506.86,-78.3,-15.0,-23.56
