EventID,PID,Layer,r[cm],phi,z[cm],E[GeV],px[GeV],py[GeV],pz[GeV]
109,8,2,51.4,1.3728335165999999,20.6,763.2,105.45,524.85,214.21
109,8,1,51.4,-1.7693901771,67.68,1016.29,-105.45,-524.85,704.45
110,1,1,3.1,-1.8274157,-2.2,726.43,-109.13,-416.44,-303.93
110,1,2,3.1,1.3145135000000001,2.36,735.83,109.13,416.44,325.75
110,2,1,5.05,-1.8267326549999998,-3.56,726.43,-109.13,-416.44,-303.93
110,2,2,5.05,1.314851472,3.84,735.83,109.13,416.44,325.75
110,3,1,8.85,-1.827119448,-6.24,726.43,-109.13,-416.44,-303.93
110,3,2,8.85,1.3146898439999999,6.68,735.83,109.13,416.44,325.75
110,4,1,12.25,-1.827345751,-8.64,726.43,-109.13,-416.44,-303.93
110,4,2,12.25,1.314693023,9.28,735.83,109.13,416.44,325.75
110,5,1,29.9,-1.82735184,-21.12,726.43,-109.13,-416.44,-303.93
110,5,2,29.9,1.3147381439999999,22.64,735.83,109.13,416.44,325.75
110,6,1,37.1,-1.8273853480000002,-26.2,726.43,-109.13,-416.44,-303.93
110,6,2,37.1,1.3147276932,28.080000000000002,735.83,109.13,416.44,325.75
110,7,1,44.3,-1.8274032139999998,-31.28,726.43,-109.13,-416.44,-303.93
110,7,2,44.3,1.3147939713999999,33.52,735.83,109.13,416.44,325.75
110,8,1,51.4,-1.8274680333,-36.28,726.43,-109.13,-416.44,-303.93
110,8,2,51.4,1.3148879562,38.88,735.83,109.13,416.44,325.75
112,1,1,3.1,1.3645134,-3.3200000000000003,811.94,89.76,428.52,-466.43
112,1,2,3.1,-1.7774158,2.6,758.39,-89.76,-428.52,365.33
112,2,1,5.05,1.364356422,-5.4,811.94,89.76,428.52,-466.43
112,2,2,5.05,-1.7772277049999998,4.2,758.39,-89.76,-428.52,365.33
112,3,1,8.85,1.3644073799999998,-9.44,811.94,89.76,428.52,-466.43
112,3,2,8.85,-1.777401912,7.4,758.39,-89.76,-428.52,365.33
112,4,1,12.25,1.364080746,-13.040000000000001,811.94,89.76,428.52,-466.43
112,4,2,12.25,-1.777141702,10.24,758.39,-89.76,-428.52,365.33
112,5,1,29.9,1.364089152,-31.84,811.94,89.76,428.52,-466.43
112,5,2,29.9,-1.777091136,24.96,758.39,-89.76,-428.52,365.33
112,6,1,37.1,1.3640322728,-39.52,811.94,89.76,428.52,-466.43
112,6,2,37.1,-1.7769810380000002,30.96,758.39,-89.76,-428.52,365.33
112,7,1,44.3,1.3639903368,-47.2,811.94,89.76,428.52,-466.43
112,7,2,44.3,-1.7769788582,36.96,758.39,-89.76,-428.52,365.33
112,8,1,51.4,1.363969698,-54.76,811.94,89.76,428.52,-466.43
112,8,2,51.4,-1.7769310376999998,42.88,758.39,-89.76,-428.52,365.33
115,1,1,3.1,1.9467703,-10.56,583.9,-31.15,79.02,-289.35
115,1,2,3.1,-1.1951589,5.96,532.96,31.15,-79.02,163.81
115,2,1,5.05,1.9465346339999998,-17.2,583.9,-31.15,79.02,-289.35
115,2,2,5.05,-1.195049493,9.72,532.96,31.15,-79.02,163.81
115,3,1,8.85,1.9457635679999998,-30.16,583.9,-31.15,79.02,-289.35
115,3,2,8.85,-1.1949157799999999,17.04,532.96,31.15,-79.02,163.81
115,4,1,12.25,1.945713021,-41.76,583.9,-31.15,79.02,-289.35
115,4,2,12.25,-1.1946931010000001,23.6,532.96,31.15,-79.02,163.81
115,5,1,29.9,1.9452711839999999,-102,583.9,-31.15,79.02,-289.35
115,5,2,29.9,-1.194203424,57.52,532.96,31.15,-79.02,163.81
115,6,1,37.1,1.9449648566000002,-126.60000000000001,583.9,-31.15,79.02,-289.35
115,6,2,37.1,-1.1939406376000001,71.32000000000001,532.96,31.15,-79.02,163.81
115,7,1,44.3,1.9446762971999998,-151.24,583.9,-31.15,79.02,-289.35
115,7,2,44.3,-1.1936834182,85.12,532.96,31.15,-79.02,163.81
115,8,1,51.4,1.9444175204999998,-175.56,583.9,-31.15,79.02,-289.35
115,8,2,51.4,-1.1934404118,98.68,532.96,31.15,-79.02,163.81
122,1,1,3.1,0.5112893000000001,-1.52,692.42,375.96,210.85,-208.92
122,1,2,3.1,-2.6306399,3,780.53,-375.96,-210.85,416.45
122,2,1,5.05,0.5108910839999999,-2.44,692.42,375.96,210.85,-208.92
122,2,2,5.05,-2.630693043,4.88,780.53,-375.96,-210.85,416.45
122,3,1,8.85,0.5112996599999999,-4.28,692.42,375.96,210.85,-208.92
122,3,2,8.85,-2.630509632,8.56,780.53,-375.96,-210.85,416.45
122,4,1,12.25,0.511020076,-5.92,692.42,375.96,210.85,-208.92
122,4,2,12.25,-2.6302023720000003,11.84,780.53,-375.96,-210.85,416.45
122,5,1,29.9,0.510908016,-14.48,692.42,375.96,210.85,-208.92
122,5,2,29.9,-2.630272272,28.88,780.53,-375.96,-210.85,416.45
122,6,1,37.1,0.5108247708,-17.96,692.42,375.96,210.85,-208.92
122,6,2,37.1,-2.6301885400000002,35.84,780.53,-375.96,-210.85,416.45
122,7,1,44.3,0.5108440063999999,-21.48,692.42,375.96,210.85,-208.92
122,7,2,44.3,-2.6301251885999997,42.800000000000004,780.53,-375.96,-210.85,416.45
122,8,1,51.4,0.5107940838,-24.92,692.42,375.96,210.85,-208.92
122,8,2,51.4,-2.6301066519,49.68,780.53,-375.96,-210.85,416.45
123,1,1,3.1,-1.0306431,-4.5200000000000005,833.73,194.28,-323.46,-550.21
123,1,2,3.1,2.1112861,3.56,761.17,-194.28,323.46,432.44
123,2,1,5.05,-1.0297029599999998,-7.36,833.73,194.28,-323.46,-550.21
123,2,2,5.05,2.111881167,5.8,761.17,-194.28,323.46,432.44
123,3,1,8.85,-1.0299439559999999,-12.92,833.73,194.28,-323.46,-550.21
123,3,2,8.85,2.1118653359999997,10.16,761.17,-194.28,323.46,432.44
123,4,1,12.25,-1.030203412,-17.88,833.73,194.28,-323.46,-550.21
123,4,2,12.25,2.111835362,14.040000000000001,761.17,-194.28,323.46,432.44
123,5,1,29.9,-1.030117008,-43.6,833.73,194.28,-323.46,-550.21
123,5,2,29.9,2.111972976,34.28,761.17,-194.28,323.46,432.44
123,6,1,37.1,-1.0301724522,-54.120000000000005,833.73,194.28,-323.46,-550.21
123,6,2,37.1,2.111940589,42.52,761.17,-194.28,323.46,432.44
123,7,1,44.3,-1.0302839456,-64.6,833.73,194.28,-323.46,-550.21
123,7,2,44.3,2.1120667386,50.76,761.17,-194.28,323.46,432.44
123,8,1,51.4,-1.0303196904,-74.96000000000001,833.73,194.28,-323.46,-550.21
123,8,2,51.4,2.112102447,58.92,761.17,-194.28,323.46,432.44
126,1,2,3.1,3.0048327,0.28,587.46,-304.36,42.05,26.47
126,1,1,3.1,-0.1370965,1.68,610.21,304.36,-42.05,167.19
126,2,2,5.05,3.003960366,0.44,587.46,-304.36,42.05,26.47
126,2,1,5.05,-0.13762376099999998,2.7600000000000002,610.21,304.36,-42.05,167.19
126,3,2,8.85,3.004521096,0.76,587.46,-304.36,42.05,26.47
126,3,1,8.85,-0.137288196,4.8,610.21,304.36,-42.05,167.19
126,4,2,12.25,3.004487843,1.04,587.46,-304.36,42.05,26.47
126,4,1,12.25,-0.13755093100000002,6.68,610.21,304.36,-42.05,167.19
126,5,2,29.9,3.0046121759999997,2.6,587.46,-304.36,42.05,26.47
126,5,1,29.9,-0.13759152,16.28,610.21,304.36,-42.05,167.19
126,6,2,37.1,3.0046467412,3.2,587.46,-304.36,42.05,26.47
126,6,1,37.1,-0.13764958840000002,20.2,610.21,304.36,-42.05,167.19
126,7,2,44.3,3.0047390099999998,3.84,587.46,-304.36,42.05,26.47
126,7,1,44.3,-0.1376884236,24.12,610.21,304.36,-42.05,167.19
126,8,2,51.4,3.0048345054,4.48,587.46,-304.36,42.05,26.47
126,8,1,51.4,-0.13778607569999998,28,610.21,304.36,-42.05,167.19
127,1,1,3.1,0.9887077,-5.32,1074.95,263.22,400.3,-822.18
127,1,2,3.1,-2.0983829,-1.76,770.39,-256.84,-441.5,-287.41
127,2,1,5.05,0.9891089009999999,-8.68,1074.95,263.22,400.3,-822.18
127,2,2,5.05,-2.0980197809999996,-2.84,770.39,-256.84,-441.5,-287.41
127,3,1,8.85,0.9892659719999999,-15.200000000000001,1074.95,263.22,400.3,-822.18
127,3,2,8.85,-2.097741036,-5,770.39,-256.84,-441.5,-287.41
127,4,1,12.25,0.988978949,-21.04,1074.95,263.22,400.3,-822.18
127,4,2,12.25,-2.097549657,-6.88,770.39,-256.84,-441.5,-287.41
127,5,1,29.9,0.9889532639999999,-51.32,1074.95,263.22,400.3,-822.18
127,5,2,29.9,-2.097531552,-16.84,770.39,-256.84,-441.5,-287.41
127,6,1,37.1,0.9888409180000001,-63.68,1074.95,263.22,400.3,-822.18
127,6,2,37.1,-2.0974608054000003,-20.88,770.39,-256.84,-441.5,-287.41
127,7,1,44.3,0.9888392695999999,-76.04,1074.95,263.22,400.3,-822.18
127,7,2,44.3,-2.0974076031999997,-24.96,770.39,-256.84,-441.5,-287.41
127,8,1,51.4,0.9887788091999999,-88.24,1074.95,263.22,400.3,-822.18
127,8,2,51.4,-2.0973514653,-28.96,770.39,-256.84,-441.5,-287.41
128,1,2,3.1,0.0596773,0.36,635.99,389.88,23.44,43.93
128,1,1,3.1,-2.8919297,1.44,726.33,-461.89,-117.91,224.31
128,2,2,5.05,0.060396039,0.56,635.99,389.88,23.44,43.93
128,2,1,5.05,-2.892079179,2.36,726.33,-461.89,-117.91,224.31
128,3,2,8.85,0.05988703199999999,1,635.99,389.88,23.44,43.93
128,3,1,8.85,-2.8915266959999997,4.16,726.33,-461.89,-117.91,224.31
128,4,2,12.25,0.059999961000000004,1.36,635.99,389.88,23.44,43.93
128,4,1,12.25,-2.891834855,5.76,726.33,-461.89,-117.91,224.31
128,5,2,29.9,0.060153648,3.36,635.99,389.88,23.44,43.93
128,5,1,29.9,-2.891809872,14.08,726.33,-461.89,-117.91,224.31
128,6,2,37.1,0.060210239400000004,4.2,635.99,389.88,23.44,43.93
128,6,1,37.1,-2.891832731,17.48,726.33,-461.89,-117.91,224.31
128,7,2,44.3,0.060248278999999995,5,635.99,389.88,23.44,43.93
128,7,1,44.3,-2.8918406425999996,20.84,726.33,-461.89,-117.91,224.31
128,8,2,51.4,0.060326884799999994,5.8,635.99,389.88,23.44,43.93
128,8,1,51.4,-2.8919200401,24.2,726.33,-461.89,-117.91,224.31
129,1,2,3.1,1.0258044,-2.24,509.66,41.48,68.32,-58.01
129,1,1,3.1,-2.1161248,1.28,507.42,-41.48,-68.32,33
129,2,2,5.05,1.025742564,-3.68,509.66,41.48,68.32,-58.01
129,2,1,5.05,-2.116831662,2.08,507.42,-41.48,-68.32,33
129,3,2,8.85,1.02542418,-6.44,509.66,41.48,68.32,-58.01
129,3,1,8.85,-2.116950084,3.64,507.42,-41.48,-68.32,33
129,4,2,12.25,1.025713619,-8.92,509.66,41.48,68.32,-58.01
129,4,1,12.25,-2.116733318,5.04,507.42,-41.48,-68.32,33
129,5,2,29.9,1.0262508,-21.8,509.66,41.48,68.32,-58.01
129,5,1,29.9,-2.117658576,12.24,507.42,-41.48,-68.32,33
129,6,2,37.1,1.0265983284,-27.080000000000002,509.66,41.48,68.32,-58.01
129,6,1,37.1,-2.117897462,15.16,507.42,-41.48,-68.32,33
129,7,2,44.3,1.026906972,-32.36,509.66,41.48,68.32,-58.01
129,7,1,44.3,-2.1182066905999997,18.080000000000002,507.42,-41.48,-68.32,33
129,8,2,51.4,1.0271445912,-37.6,509.66,41.48,68.32,-58.01
129,8,1,51.4,-2.1184526454,20.92,507.42,-41.48,-68.32,33
131,1,1,3.1,-0.0209677,-3.72,2114.65,1317.14,-28.38,-1576.73
131,1,2,3.1,-3.1209615,-1.8800000000000001,1801.82,-1483.36,-30.64,-891.77
131,2,1,5.05,-0.021782178,-6.04,2114.65,1317.14,-28.38,-1576.73
131,2,2,5.05,-3.1207920479999998,-3.04,1801.82,-1483.36,-30.64,-891.77
131,3,1,8.85,-0.021468935999999997,-10.6,2114.65,1317.14,-28.38,-1576.73
131,3,2,8.85,-3.1209053279999996,-5.32,1801.82,-1483.36,-30.64,-891.77
131,4,1,12.25,-0.021632639000000002,-14.68,2114.65,1317.14,-28.38,-1576.73
131,4,2,12.25,-3.120814298,-7.36,1801.82,-1483.36,-30.64,-891.77
131,5,1,29.9,-0.02160528,-35.800000000000004,2114.65,1317.14,-28.38,-1576.73
131,5,2,29.9,-3.1208258399999997,-17.96,1801.82,-1483.36,-30.64,-891.77
131,6,1,37.1,-0.0216280312,-44.4,2114.65,1317.14,-28.38,-1576.73
131,6,2,37.1,-3.1208515868,-22.28,1801.82,-1483.36,-30.64,-891.77
131,7,1,44.3,-0.0216433308,-53.04,2114.65,1317.14,-28.38,-1576.73
131,7,2,44.3,-3.1208608522,-26.64,1801.82,-1483.36,-30.64,-891.77
131,8,1,51.4,-0.0216303633,-61.52,2114.65,1317.14,-28.38,-1576.73
131,8,2,51.4,-3.120857922,-30.88,1801.82,-1483.36,-30.64,-891.77
132,1,1,3.1,-1.6516096,-2.24,1106.13,-64.02,-794.91,-580.98
132,1,2,3.1,1.4903196,0.4,946.98,64.02,794.91,103.92
132,2,1,5.05,-1.651485132,-3.68,1106.13,-64.02,-794.91,-580.98
132,2,2,5.05,1.4900989949999999,0.64,946.98,64.02,794.91,103.92
132,3,1,8.85,-1.6514131559999998,-6.44,1106.13,-64.02,-794.91,-580.98
132,3,2,8.85,1.490396136,1.16,946.98,64.02,794.91,103.92
132,4,1,12.25,-1.651019335,-8.92,1106.13,-64.02,-794.91,-580.98
132,4,2,12.25,1.490611276,1.6,946.98,64.02,794.91,103.92
132,5,1,29.9,-1.651325664,-21.8,1106.13,-64.02,-794.91,-580.98
132,5,2,29.9,1.490536896,3.88,946.98,64.02,794.91,103.92
132,6,1,37.1,-1.6513368398000001,-27.04,1106.13,-64.02,-794.91,-580.98
132,6,2,37.1,1.4905929130000002,4.84,946.98,64.02,794.91,103.92
132,7,1,44.3,-1.6513400904,-32.28,1106.13,-64.02,-794.91,-580.98
132,7,2,44.3,1.4906268468,5.76,946.98,64.02,794.91,103.92
132,8,1,51.4,-1.6513823235,-37.44,1106.13,-64.02,-794.91,-580.98
132,8,2,51.4,1.4906429264999999,6.68,946.98,64.02,794.91,103.92
139,1,1,3.1,-0.7499985,-3,516.63,68.43,-63.71,-90.34
139,1,2,3.1,2.6758011,0.56,538.85,-176.74,88.9,34.98
139,2,1,5.05,-0.750495042,-4.88,516.63,68.43,-63.71,-90.34
139,2,2,5.05,2.6752474979999996,0.88,538.85,-176.74,88.9,34.98
139,3,1,8.85,-0.750847788,-8.56,516.63,68.43,-63.71,-90.34
139,3,2,8.85,2.6757073919999996,1.56,538.85,-176.74,88.9,34.98
139,4,1,12.25,-0.7514280830000001,-11.88,516.63,68.43,-63.71,-90.34
139,4,2,12.25,2.675916628,2.16,538.85,-176.74,88.9,34.98
139,5,1,29.9,-0.753683136,-29.12,516.63,68.43,-63.71,-90.34
139,5,2,29.9,2.676325632,5.28,538.85,-176.74,88.9,34.98
139,6,1,37.1,-0.754689987,-36.24,516.63,68.43,-63.71,-90.34
139,6,2,37.1,2.676468861,6.5200000000000005,538.85,-176.74,88.9,34.98
139,7,1,44.3,-0.7556745923999999,-43.36,516.63,68.43,-63.71,-90.34
139,7,2,44.3,2.6767120743999997,7.76,538.85,-176.74,88.9,34.98
139,8,1,51.4,-0.756731976,-50.4,516.63,68.43,-63.71,-90.34
139,8,2,51.4,2.6768732172,9,538.85,-176.74,88.9,34.98
140,1,2,3.1,2.290318,1.56,878.11,-424.55,484.73,325.36
140,1,1,3.1,-0.8225790000000001,2.84,925.29,389.84,-419.57,527.39
140,2,2,5.05,2.290098987,2.56,878.11,-424.55,484.73,325.36
140,2,1,5.05,-0.82178217,4.64,925.29,389.84,-419.57,527.39
140,3,2,8.85,2.290396488,4.48,878.11,-424.55,484.73,325.36
140,3,1,8.85,-0.8220342599999999,8.16,925.29,389.84,-419.57,527.39
140,4,2,12.25,2.290202593,6.2,878.11,-424.55,484.73,325.36
140,4,1,12.25,-0.822040282,11.28,925.29,389.84,-419.57,527.39
140,5,2,29.9,2.290273392,15.120000000000001,878.11,-424.55,484.73,325.36
140,5,1,29.9,-0.822251472,27.52,925.29,389.84,-419.57,527.39
140,6,2,37.1,2.2902802022,18.72,878.11,-424.55,484.73,325.36
140,6,1,37.1,-0.8223234066,34.160000000000004,925.29,389.84,-419.57,527.39
140,7,2,44.3,2.2902788454,22.36,878.11,-424.55,484.73,325.36
140,7,1,44.3,-0.8223698209999999,40.800000000000004,925.29,389.84,-419.57,527.39
140,8,2,51.4,2.2903710375,25.96,878.11,-424.55,484.73,325.36
140,8,1,51.4,-0.8223506928,47.36,925.29,389.84,-419.57,527.39
147,1,1,3.1,-1.9628993,-27.92,843.41,-28.58,-69.29,-675.07
147,1,2,3.1,1.1790299,21.36,723.09,28.58,69.29,516.95
147,2,1,5.05,-1.962376218,-45.480000000000004,843.41,-28.58,-69.29,-675.07
147,2,2,5.05,1.1801980079999999,34.84,723.09,28.58,69.29,516.95
147,3,1,8.85,-1.9621477559999998,-79.72,843.41,-28.58,-69.29,-675.07
147,3,2,8.85,1.179661536,61.04,723.09,28.58,69.29,516.95
147,4,1,12.25,-1.9624477040000001,-110.36,843.41,-28.58,-69.29,-675.07
147,4,2,12.25,1.179999233,84.48,723.09,28.58,69.29,516.95
147,5,1,29.9,-1.96323768,-269.36,843.41,-28.58,-69.29,-675.07
147,5,2,29.9,1.180785408,206.16,723.09,28.58,69.29,516.95
147,6,1,37.1,-1.9634769850000002,-334.24,843.41,-28.58,-69.29,-675.07
147,6,2,37.1,1.1811104496,255.76000000000002,723.09,28.58,69.29,516.95
147,7,1,44.3,-1.9637868978,-399.16,843.41,-28.58,-69.29,-675.07
147,7,2,44.3,1.1814035142,305.40000000000003,723.09,28.58,69.29,516.95
147,8,1,51.4,-1.9640634468,-463.16,843.41,-28.58,-69.29,-675.07
147,8,2,51.4,1.1816660855999999,354.32,723.09,28.58,69.29,516.95
155,1,2,3.1,-1.4774164,-1.08,628.46,33.27,-358.14,-124.89
155,1,1,3.1,1.7177385,8.2,1048.02,-47.84,322.55,861.4
155,2,2,5.05,-1.4782178069999998,-1.76,628.46,33.27,-358.14,-124.89
155,2,1,5.05,1.7178217649999998,13.36,1048.02,-47.84,322.55,861.4
155,3,2,8.85,-1.477966752,-3.08,628.46,33.27,-358.14,-124.89
155,3,1,8.85,1.7180798519999998,23.400000000000002,1048.02,-47.84,322.55,861.4
155,4,2,12.25,-1.4779582230000001,-4.24,628.46,33.27,-358.14,-124.89
155,4,1,12.25,1.717958067,32.36,1048.02,-47.84,322.55,861.4
155,5,2,29.9,-1.477914864,-10.36,628.46,33.27,-358.14,-124.89
155,5,1,29.9,1.717733472,79,1048.02,-47.84,322.55,861.4
155,6,2,37.1,-1.4778543692000001,-12.84,628.46,33.27,-358.14,-124.89
155,6,1,37.1,1.7176872406,98.04,1048.02,-47.84,322.55,861.4
155,7,2,44.3,-1.4778096969999999,-15.36,628.46,33.27,-358.14,-124.89
155,7,1,44.3,1.7176515719999998,117.08,1048.02,-47.84,322.55,861.4
155,8,2,51.4,-1.477744086,-17.8,628.46,33.27,-358.14,-124.89
155,8,1,51.4,1.7175963714,135.84,1048.02,-47.84,322.55,861.4
158,1,1,3.1,2.3048341,1,569.55,-173.44,192.52,85.11
158,1,2,3.1,-0.8370951,5.92,749.56,173.44,-192.52,494.67
158,2,1,5.05,2.303960373,1.68,569.55,-173.44,192.52,85.11
158,2,2,5.05,-0.8376237539999999,9.64,749.56,173.44,-192.52,494.67
158,3,1,8.85,2.3039558159999998,2.92,569.55,-173.44,192.52,85.11
158,3,2,8.85,-0.837288504,16.88,749.56,173.44,-192.52,494.67
158,4,1,12.25,2.304080135,4.04,569.55,-173.44,192.52,85.11
158,4,2,12.25,-0.8371423130000001,23.400000000000002,749.56,173.44,-192.52,494.67
158,5,1,29.9,2.30380512,9.88,569.55,-173.44,192.52,85.11
158,5,2,29.9,-0.837147744,57.120000000000005,749.56,173.44,-192.52,494.67
158,6,1,37.1,2.3036602554,12.280000000000001,569.55,-173.44,192.52,85.11
158,6,2,37.1,-0.8370781228,70.92,749.56,173.44,-192.52,494.67
158,7,1,44.3,2.3035564915999998,14.68,569.55,-173.44,192.52,85.11
158,7,2,44.3,-0.836952207,84.68,749.56,173.44,-192.52,494.67
158,8,1,51.4,2.3035344695999997,17.04,569.55,-173.44,192.52,85.11
158,8,2,51.4,-0.8369032308,98.28,749.56,173.44,-192.52,494.67
159,1,2,3.1,0.225806,0.92,553.03,221.08,50.8,66.22
159,1,1,3.1,-2.9161232,5.32,672.92,-221.08,-50.8,389.06
159,2,2,5.05,0.22574257199999997,1.48,553.03,221.08,50.8,66.22
159,2,1,5.05,-2.9158415549999996,8.68,672.92,-221.08,-50.8,389.06
159,3,2,8.85,0.2259888,2.6,553.03,221.08,50.8,66.22
159,3,1,8.85,-2.915820492,15.200000000000001,672.92,-221.08,-50.8,389.06
159,4,2,12.25,0.226122302,3.6,553.03,221.08,50.8,66.22
159,4,1,12.25,-2.915916472,21.04,672.92,-221.08,-50.8,389.06
159,5,2,29.9,0.22628688,8.8,553.03,221.08,50.8,66.22
159,5,1,29.9,-2.91614424,51.36,672.92,-221.08,-50.8,389.06
159,6,2,37.1,0.22636117400000003,10.92,553.03,221.08,50.8,66.22
159,6,1,37.1,-2.9162100882,63.72,672.92,-221.08,-50.8,389.06
159,7,2,44.3,0.22641072999999998,13.08,553.03,221.08,50.8,66.22
159,7,1,44.3,-2.9163237011999996,76.12,672.92,-221.08,-50.8,389.06
159,8,2,51.4,0.22655655749999998,15.200000000000001,553.03,221.08,50.8,66.22
159,8,1,51.4,-2.9163947631,88.36,672.92,-221.08,-50.8,389.06
160,1,1,3.1,-2.8338653,-1.6400000000000001,696.14,-408.7,-129.93,-225.16
160,1,2,3.1,0.3080639,7.24,1197.21,408.7,129.93,999.7
160,2,1,5.05,-2.8336633379999996,-2.64,696.14,-408.7,-129.93,-225.16
160,2,2,5.05,0.307920789,11.76,1197.21,408.7,129.93,999.7
160,3,1,8.85,-2.8338995519999997,-4.64,696.14,-408.7,-129.93,-225.16
160,3,2,8.85,0.30790974,20.64,1197.21,408.7,129.93,999.7
160,4,1,12.25,-2.833875709,-6.44,696.14,-408.7,-129.93,-225.16
160,4,2,12.25,0.307754902,28.560000000000002,1197.21,408.7,129.93,999.7
160,5,1,29.9,-2.834044176,-15.68,696.14,-408.7,-129.93,-225.16
160,5,2,29.9,0.308045808,69.72,1197.21,408.7,129.93,999.7
160,6,1,37.1,-2.8340052408000003,-19.48,696.14,-408.7,-129.93,-225.16
160,6,2,37.1,0.3081078004,86.48,1197.21,408.7,129.93,999.7
160,7,1,44.3,-2.8341250938,-23.240000000000002,696.14,-408.7,-129.93,-225.16
160,7,2,44.3,0.30814884099999995,103.28,1197.21,408.7,129.93,999.7
160,8,1,51.4,-2.8341729233999997,-26.96,696.14,-408.7,-129.93,-225.16
160,8,2,51.4,0.3081830661,119.84,1197.21,408.7,129.93,999.7
164,1,1,3.1,-2.9709618,0.24,741.25,-537.4,-92.59,45.54
164,1,2,3.1,0.1709674,3.3200000000000003,944.19,537.4,92.59,586.62
164,2,1,5.05,-2.971287099,0.44,741.25,-537.4,-92.59,45.54
164,2,2,5.05,0.170297028,5.44,944.19,537.4,92.59,586.62
164,3,1,8.85,-2.9711877479999997,0.72,741.25,-537.4,-92.59,45.54
164,3,2,8.85,0.17062154399999999,9.52,944.19,537.4,92.59,586.62
164,4,1,12.25,-2.9710184770000003,1.04,741.25,-537.4,-92.59,45.54
164,4,2,12.25,0.170612134,13.16,944.19,537.4,92.59,586.62
164,5,1,29.9,-2.971180848,2.52,741.25,-537.4,-92.59,45.54
164,5,2,29.9,0.170795424,32.160000000000004,944.19,537.4,92.59,586.62
164,6,1,37.1,-2.9711966082,3.12,741.25,-537.4,-92.59,45.54
164,6,2,37.1,0.17082478880000002,39.92,944.19,537.4,92.59,586.62
164,7,1,44.3,-2.9711995221999996,3.72,741.25,-537.4,-92.59,45.54
164,7,2,44.3,0.1708441644,47.68,944.19,537.4,92.59,586.62
164,8,1,51.4,-2.9712313721999997,4.32,741.25,-537.4,-92.59,45.54
164,8,2,51.4,0.17092617359999998,55.32,944.19,537.4,92.59,586.62
170,1,1,3.1,-1.8499963,-1.52,735.7,-133.05,-464.67,-240.07
170,1,2,3.1,1.2919329,4.04,937.1,133.05,464.67,628.12
170,2,1,5.05,-1.8495049319999999,-2.52,735.7,-133.05,-464.67,-240.07
170,2,2,5.05,1.292079195,6.5600000000000005,937.1,133.05,464.67,628.12
170,3,1,8.85,-1.8497183279999998,-4.4,735.7,-133.05,-464.67,-240.07
170,3,2,8.85,1.292090964,11.52,937.1,133.05,464.67,628.12
170,4,1,12.25,-1.8497947160000001,-6.08,735.7,-133.05,-464.67,-240.07
170,4,2,12.25,1.291835895,15.92,937.1,133.05,464.67,628.12
170,5,1,29.9,-1.849866816,-14.84,735.7,-133.05,-464.67,-240.07
170,5,2,29.9,1.292109456,38.84,937.1,133.05,464.67,628.12
170,6,1,37.1,-1.8499298212000002,-18.44,735.7,-133.05,-464.67,-240.07
170,6,2,37.1,1.29218322,48.2,937.1,133.05,464.67,628.12
170,7,1,44.3,-1.8499675375999998,-22,735.7,-133.05,-464.67,-240.07
170,7,2,44.3,1.2922296478,57.56,937.1,133.05,464.67,628.12
170,8,1,51.4,-1.8499583193,-25.52,735.7,-133.05,-464.67,-240.07
170,8,2,51.4,1.2922653743999999,66.8,937.1,133.05,464.67,628.12
172,1,1,3.1,-1.7951577,3.2,738.75,-84.59,-369.84,389.64
172,1,2,3.1,1.3467715,3.84,784.5,84.59,369.84,470.64
172,2,1,5.05,-1.7960395859999998,5.2,738.75,-84.59,-369.84,389.64
172,2,2,5.05,1.345544541,6.28,784.5,84.59,369.84,470.64
172,3,1,8.85,-1.7954810159999999,9.08,738.75,-84.59,-369.84,389.64
172,3,2,8.85,1.3457633039999999,11,784.5,84.59,369.84,470.64
172,4,1,12.25,-1.7959172,12.6,738.75,-84.59,-369.84,389.64
172,4,2,12.25,1.346121574,15.200000000000001,784.5,84.59,369.84,470.64
172,5,1,29.9,-1.795853616,30.72,738.75,-84.59,-369.84,389.64
172,5,2,29.9,1.346236368,37.12,784.5,84.59,369.84,470.64
172,6,1,37.1,-1.7959513874000002,38.160000000000004,738.75,-84.59,-369.84,389.64
172,6,2,37.1,1.3462532980000002,46.08,784.5,84.59,369.84,470.64
172,7,1,44.3,-1.7960127093999998,45.56,738.75,-84.59,-369.84,389.64
172,7,2,44.3,1.3462612254,55,784.5,84.59,369.84,470.64
172,8,1,51.4,-1.7960477808,52.88,738.75,-84.59,-369.84,389.64
172,8,2,51.4,1.3463743566,63.84,784.5,84.59,369.84,470.64
173,1,1,3.1,1.5870936,-0.16,640.32,-6.29,399.49,-19.63
173,1,2,3.1,-1.241933,4.5200000000000005,697.54,88.93,-260.1,401.25
173,2,1,5.05,1.5861385979999998,-0.24,640.32,-6.29,399.49,-19.63
173,2,2,5.05,-1.2415841459999999,7.36,697.54,88.93,-260.1,401.25
173,3,1,8.85,1.5864413759999998,-0.44,640.32,-6.29,399.49,-19.63
173,3,2,8.85,-1.241243484,12.92,697.54,88.93,-260.1,401.25
173,4,1,12.25,1.586529581,-0.6,640.32,-6.29,399.49,-19.63
173,4,2,12.25,-1.241223683,17.88,697.54,88.93,-260.1,401.25
173,5,1,29.9,1.5862824,-1.44,640.32,-6.29,399.49,-19.63
173,5,2,29.9,-1.2408253439999999,43.68,697.54,88.93,-260.1,401.25
